service_id,date,exception_type
23-Weekday-1-2024_5-1111100,20241224,1
23-Weekday-1-2024_5-1111100,20241227,1
23-Weekday-1-2024_5-1111100,20241230,1
23-Weekday-1-2024_5-1111100,20250102,1
23-Weekday-1-2024_5-1111100,20250103,1
23-Weekday-1-2024_5-1111100,20241231,1
26-Weekday-1-2024_4-1111100,20241202,1
26-Weekday-1-2024_4-1111100,20241203,1
26-Weekday-1-2024_4-1111100,20241204,1
26-Weekday-1-2024_4-1111100,20241205,1
26-Weekday-1-2024_4-1111100,20241206,1
26-Weekday-1-2024_4-1111100,20241209,1
26-Weekday-1-2024_4-1111100,20241210,1
26-Weekday-1-2024_4-1111100,20241211,1
26-Weekday-1-2024_4-1111100,20241212,1
26-Weekday-1-2024_4-1111100,20241213,1
26-Weekday-1-2024_4-1111100,20241216,1
26-Weekday-1-2024_4-1111100,20241217,1
26-Weekday-1-2024_4-1111100,20241218,1
26-Weekday-1-2024_4-1111100,20241219,1
26-Weekday-1-2024_4-1111100,20241220,1
26-Weekday-1-2024_5-1111100,20241223,1
26-Weekday-1-2024_5-1111100,20241224,1
26-Weekday-1-2024_5-1111100,20241227,1
26-Weekday-1-2024_5-1111100,20241230,1
26-Weekday-1-2024_5-1111100,20250102,1
26-Weekday-1-2024_5-1111100,20250103,1
26-Weekday-1-2024_5-1111100,20241231,1
27-Saturday-2-2024_4-0000010,20241207,1
27-Saturday-2-2024_4-0000010,20241214,1
27-Saturday-2-2024_4-0000010,20241221,1
27-Saturday-2-2024_5-0000010,20241228,1
27-Saturday-2-2024_5-0000010,20250104,1
27-Sunday-2-2024_4-0000001,20241208,1
27-Sunday-2-2024_4-0000001,20241215,1
27-Sunday-2-2024_4-0000001,20241222,1
27-Sunday-2-2024_5-0000001,20241229,1
27-Sunday-2-2024_5-0000001,20250105,1
27-Weekday-2-2024_5-1111100,20241223,1
27-Weekday-2-2024_5-1111100,20241224,1
27-Weekday-2-2024_5-1111100,20241227,1
27-Weekday-2-2024_5-1111100,20241230,1
27-Weekday-2-2024_5-1111100,20250102,1
27-Weekday-2-2024_5-1111100,20250103,1
27-Weekday-2-2024_5-1111100,20241231,1
27-Weekday-3-2024_4-1111100,20241202,1
27-Weekday-3-2024_4-1111100,20241203,1
27-Weekday-3-2024_4-1111100,20241204,1
27-Weekday-3-2024_4-1111100,20241205,1
27-Weekday-3-2024_4-1111100,20241206,1
27-Weekday-3-2024_4-1111100,20241209,1
27-Weekday-3-2024_4-1111100,20241210,1
27-Weekday-3-2024_4-1111100,20241211,1
27-Weekday-3-2024_4-1111100,20241212,1
27-Weekday-3-2024_4-1111100,20241213,1
27-Weekday-3-2024_4-1111100,20241216,1
27-Weekday-3-2024_4-1111100,20241217,1
27-Weekday-3-2024_4-1111100,20241218,1
27-Weekday-3-2024_4-1111100,20241219,1
27-Weekday-3-2024_4-1111100,20241220,1
28-Holiday1-1-2024_5-0000001,20250101,1
28-Holiday3-1-2024_5-0000001,20241226,1
28-Saturday-2-2024_4-0000010,20241207,1
28-Saturday-2-2024_4-0000010,20241214,1
28-Saturday-2-2024_4-0000010,20241221,1
28-Saturday-2-2024_5-0000010,20241228,1
28-Saturday-2-2024_5-0000010,20250104,1
28-Sunday-2-2024_4-0000001,20241208,1
28-Sunday-2-2024_4-0000001,20241215,1
28-Sunday-2-2024_4-0000001,20241222,1
28-Sunday-2-2024_5-0000001,20241229,1
28-Sunday-2-2024_5-0000001,20250105,1
28-Weekday-2-2024_4-1111100,20241202,1
28-Weekday-2-2024_4-1111100,20241203,1
28-Weekday-2-2024_4-1111100,20241204,1
28-Weekday-2-2024_4-1111100,20241205,1
28-Weekday-2-2024_4-1111100,20241206,1
28-Weekday-2-2024_4-1111100,20241209,1
28-Weekday-2-2024_4-1111100,20241210,1
28-Weekday-2-2024_4-1111100,20241211,1
28-Weekday-2-2024_4-1111100,20241212,1
28-Weekday-2-2024_4-1111100,20241213,1
28-Weekday-2-2024_4-1111100,20241216,1
28-Weekday-2-2024_4-1111100,20241217,1
28-Weekday-2-2024_4-1111100,20241218,1
28-Weekday-2-2024_4-1111100,20241219,1
28-Weekday-2-2024_4-1111100,20241220,1
28-Weekday-2-2024_5-1111100,20241223,1
28-Weekday-2-2024_5-1111100,20241224,1
28-Weekday-2-2024_5-1111100,20241227,1
28-Weekday-2-2024_5-1111100,20241230,1
28-Weekday-2-2024_5-1111100,20250102,1
28-Weekday-2-2024_5-1111100,20250103,1
28-Weekday-2-2024_5-1111100,20241231,1
29-Saturday-1-2024_4-0000010,20241207,1
29-Saturday-1-2024_4-0000010,20241214,1
29-Saturday-1-2024_4-0000010,20241221,1
29-Saturday-1-2024_5-0000010,20241228,1
29-Saturday-1-2024_5-0000010,20250104,1
29-Sunday-1-2024_4-0000001,20241208,1
29-Sunday-1-2024_4-0000001,20241215,1
29-Sunday-1-2024_4-0000001,20241222,1
29-Sunday-1-2024_5-0000001,20241229,1
29-Sunday-1-2024_5-0000001,20250105,1
29-Weekday-1-2024_4-1111100,20241202,1
29-Weekday-1-2024_4-1111100,20241203,1
29-Weekday-1-2024_4-1111100,20241204,1
29-Weekday-1-2024_4-1111100,20241205,1
29-Weekday-1-2024_4-1111100,20241206,1
29-Weekday-1-2024_4-1111100,20241209,1
29-Weekday-1-2024_4-1111100,20241210,1
29-Weekday-1-2024_4-1111100,20241211,1
29-Weekday-1-2024_4-1111100,20241212,1
29-Weekday-1-2024_4-1111100,20241213,1
29-Weekday-1-2024_4-1111100,20241216,1
29-Weekday-1-2024_4-1111100,20241217,1
29-Weekday-1-2024_4-1111100,20241218,1
29-Weekday-1-2024_4-1111100,20241219,1
29-Weekday-1-2024_4-1111100,20241220,1
29-Weekday-1-2024_5-1111100,20241223,1
29-Weekday-1-2024_5-1111100,20241224,1
29-Weekday-1-2024_5-1111100,20241227,1
29-Weekday-1-2024_5-1111100,20241230,1
29-Weekday-1-2024_5-1111100,20250102,1
29-Weekday-1-2024_5-1111100,20250103,1
29-Weekday-1-2024_5-1111100,20241231,1
301-Holiday1-1-2024_5-0000001,20250101,1
301-Holiday2-1-2024_5-0000001,20241225,1
301-Holiday3-1-2024_5-0000001,20241226,1
301-Saturday-1-2024_4-0000010,20241207,1
301-Saturday-1-2024_4-0000010,20241214,1
301-Saturday-1-2024_4-0000010,20241221,1
301-Saturday-1-2024_5-0000010,20241228,1
301-Saturday-1-2024_5-0000010,20250104,1
301-Sunday-1-2024_4-0000001,20241208,1
301-Sunday-1-2024_4-0000001,20241215,1
301-Sunday-1-2024_4-0000001,20241222,1
301-Sunday-1-2024_5-0000001,20241229,1
301-Sunday-1-2024_5-0000001,20250105,1
301-Weekday-1-2024_4-1111100,20241202,1
301-Weekday-1-2024_4-1111100,20241203,1
301-Weekday-1-2024_4-1111100,20241204,1
301-Weekday-1-2024_4-1111100,20241205,1
301-Weekday-1-2024_4-1111100,20241206,1
301-Weekday-1-2024_4-1111100,20241209,1
301-Weekday-1-2024_4-1111100,20241210,1
301-Weekday-1-2024_4-1111100,20241211,1
301-Weekday-1-2024_4-1111100,20241212,1
301-Weekday-1-2024_4-1111100,20241213,1
301-Weekday-1-2024_4-1111100,20241216,1
301-Weekday-1-2024_4-1111100,20241217,1
301-Weekday-1-2024_4-1111100,20241218,1
301-Weekday-1-2024_4-1111100,20241219,1
301-Weekday-1-2024_4-1111100,20241220,1
301-Weekday-1-2024_5-1111100,20241223,1
301-Weekday-1-2024_5-1111100,20241224,1
301-Weekday-1-2024_5-1111100,20241227,1
301-Weekday-1-2024_5-1111100,20241230,1
301-Weekday-1-2024_5-1111100,20250102,1
301-Weekday-1-2024_5-1111100,20250103,1
301-Weekday-2-2024_5-1111100,20241231,1
302-Holiday1-2-2024_5-0000001,20250101,1
302-Holiday2-1-2024_5-0000001,20241225,1
302-Holiday3-1-2024_5-0000010,20241226,1
302-Holiday3-1-2024_5-1111111,20241226,1
302-Saturday-3-2024_4-0000010,20241207,1
302-Saturday-3-2024_4-0000010,20241214,1
302-Saturday-3-2024_4-0000010,20241221,1
302-Saturday-3-2024_5-0000010,20241228,1
302-Saturday-3-2024_5-0000010,20250104,1
302-Sunday-1-2024_4-0000001,20241208,1
302-Sunday-1-2024_4-0000001,20241215,1
302-Sunday-1-2024_4-0000001,20241222,1
302-Sunday-1-2024_5-0000001,20241229,1
302-Sunday-1-2024_5-0000001,20250105,1
302-Weekday-2-2024_4-1111100,20241202,1
302-Weekday-2-2024_4-1111100,20241203,1
302-Weekday-2-2024_4-1111100,20241204,1
302-Weekday-2-2024_4-1111100,20241205,1
302-Weekday-2-2024_4-1111100,20241206,1
302-Weekday-2-2024_4-1111100,20241209,1
302-Weekday-2-2024_4-1111100,20241210,1
302-Weekday-2-2024_4-1111100,20241211,1
302-Weekday-2-2024_4-1111100,20241212,1
302-Weekday-2-2024_4-1111100,20241213,1
302-Weekday-2-2024_4-1111100,20241216,1
302-Weekday-2-2024_4-1111100,20241217,1
302-Weekday-2-2024_4-1111100,20241218,1
302-Weekday-2-2024_4-1111100,20241219,1
302-Weekday-2-2024_4-1111100,20241220,1
302-Weekday-2-2024_5-1111100,20241223,1
302-Weekday-2-2024_5-1111100,20241224,1
302-Weekday-2-2024_5-1111100,20241227,1
302-Weekday-2-2024_5-1111100,20241230,1
302-Weekday-2-2024_5-1111100,20250102,1
302-Weekday-2-2024_5-1111100,20250103,1
302-Weekday-3-2024_5-1111100,20241231,1
30-Holiday1-1-2024_5-0000001,20250101,1
30-Holiday3-1-2024_5-0000001,20241226,1
30-Saturday-1-2024_4-0000010,20241207,1
30-Saturday-1-2024_4-0000010,20241214,1
30-Saturday-1-2024_4-0000010,20241221,1
30-Saturday-1-2024_5-0000010,20241228,1
30-Saturday-1-2024_5-0000010,20250104,1
30-Sunday-1-2024_4-0000001,20241208,1
30-Sunday-1-2024_4-0000001,20241215,1
30-Sunday-1-2024_4-0000001,20241222,1
30-Sunday-1-2024_5-0000001,20241229,1
30-Sunday-1-2024_5-0000001,20250105,1
30-Weekday-1-2024_4-1111100,20241202,1
30-Weekday-1-2024_4-1111100,20241203,1
30-Weekday-1-2024_4-1111100,20241204,1
30-Weekday-1-2024_4-1111100,20241205,1
30-Weekday-1-2024_4-1111100,20241206,1
30-Weekday-1-2024_4-1111100,20241209,1
30-Weekday-1-2024_4-1111100,20241210,1
30-Weekday-1-2024_4-1111100,20241211,1
30-Weekday-1-2024_4-1111100,20241212,1
30-Weekday-1-2024_4-1111100,20241213,1
30-Weekday-1-2024_4-1111100,20241216,1
30-Weekday-1-2024_4-1111100,20241217,1
30-Weekday-1-2024_4-1111100,20241218,1
30-Weekday-1-2024_4-1111100,20241219,1
30-Weekday-1-2024_4-1111100,20241220,1
30-Weekday-1-2024_5-1111100,20241223,1
30-Weekday-1-2024_5-1111100,20241224,1
30-Weekday-1-2024_5-1111100,20241227,1
30-Weekday-1-2024_5-1111100,20241230,1
30-Weekday-1-2024_5-1111100,20250102,1
30-Weekday-1-2024_5-1111100,20250103,1
30-Weekday-1-2024_5-1111100,20241231,1
31-Saturday-1-2024_4-0000010,20241207,1
31-Saturday-1-2024_4-0000010,20241214,1
31-Saturday-1-2024_4-0000010,20241221,1
31-Saturday-1-2024_5-0000010,20241228,1
31-Saturday-1-2024_5-0000010,20250104,1
31-Sunday-1-2024_4-0000001,20241208,1
31-Sunday-1-2024_4-0000001,20241215,1
31-Sunday-1-2024_4-0000001,20241222,1
31-Sunday-1-2024_5-0000001,20241229,1
31-Sunday-1-2024_5-0000001,20250105,1
31-Weekday-1-2024_4-1111100,20241202,1
31-Weekday-1-2024_4-1111100,20241203,1
31-Weekday-1-2024_4-1111100,20241204,1
31-Weekday-1-2024_4-1111100,20241205,1
31-Weekday-1-2024_4-1111100,20241206,1
31-Weekday-1-2024_4-1111100,20241209,1
31-Weekday-1-2024_4-1111100,20241210,1
31-Weekday-1-2024_4-1111100,20241211,1
31-Weekday-1-2024_4-1111100,20241212,1
31-Weekday-1-2024_4-1111100,20241213,1
31-Weekday-1-2024_4-1111100,20241216,1
31-Weekday-1-2024_4-1111100,20241217,1
31-Weekday-1-2024_4-1111100,20241218,1
31-Weekday-1-2024_4-1111100,20241219,1
31-Weekday-1-2024_4-1111100,20241220,1
31-Weekday-1-2024_5-1111100,20241223,1
31-Weekday-1-2024_5-1111100,20241224,1
31-Weekday-1-2024_5-1111100,20241227,1
31-Weekday-1-2024_5-1111100,20241230,1
31-Weekday-1-2024_5-1111100,20250102,1
31-Weekday-1-2024_5-1111100,20250103,1
31-Weekday-1-2024_5-1111100,20241231,1
33-Saturday-1-2024_4-0000010,20241207,1
33-Saturday-1-2024_4-0000010,20241214,1
33-Saturday-1-2024_4-0000010,20241221,1
33-Saturday-1-2024_5-0000010,20241228,1
33-Saturday-1-2024_5-0000010,20250104,1
33-Sunday-1-2024_4-0000001,20241208,1
33-Sunday-1-2024_4-0000001,20241215,1
33-Sunday-1-2024_4-0000001,20241222,1
33-Sunday-1-2024_5-0000001,20241229,1
33-Sunday-1-2024_5-0000001,20250105,1
33-Weekday-1-2024_4-1111100,20241202,1
33-Weekday-1-2024_4-1111100,20241203,1
33-Weekday-1-2024_4-1111100,20241204,1
33-Weekday-1-2024_4-1111100,20241205,1
33-Weekday-1-2024_4-1111100,20241206,1
33-Weekday-1-2024_4-1111100,20241209,1
33-Weekday-1-2024_4-1111100,20241210,1
33-Weekday-1-2024_4-1111100,20241211,1
33-Weekday-1-2024_4-1111100,20241212,1
33-Weekday-1-2024_4-1111100,20241213,1
33-Weekday-1-2024_4-1111100,20241216,1
33-Weekday-1-2024_4-1111100,20241217,1
33-Weekday-1-2024_4-1111100,20241218,1
33-Weekday-1-2024_4-1111100,20241219,1
33-Weekday-1-2024_4-1111100,20241220,1
33-Weekday-1-2024_5-1111100,20241223,1
33-Weekday-1-2024_5-1111100,20241224,1
33-Weekday-1-2024_5-1111100,20241227,1
33-Weekday-1-2024_5-1111100,20241230,1
33-Weekday-1-2024_5-1111100,20250102,1
33-Weekday-1-2024_5-1111100,20250103,1
33-Weekday-1-2024_5-1111100,20241231,1
34-Weekday-1-2024_4-1111100,20241202,1
34-Weekday-1-2024_4-1111100,20241203,1
34-Weekday-1-2024_4-1111100,20241204,1
34-Weekday-1-2024_4-1111100,20241205,1
34-Weekday-1-2024_4-1111100,20241206,1
34-Weekday-1-2024_4-1111100,20241209,1
34-Weekday-1-2024_4-1111100,20241210,1
34-Weekday-1-2024_4-1111100,20241211,1
34-Weekday-1-2024_4-1111100,20241212,1
34-Weekday-1-2024_4-1111100,20241213,1
34-Weekday-1-2024_4-1111100,20241216,1
34-Weekday-1-2024_4-1111100,20241217,1
34-Weekday-1-2024_4-1111100,20241218,1
34-Weekday-1-2024_4-1111100,20241219,1
34-Weekday-1-2024_4-1111100,20241220,1
34-Weekday-1-2024_5-1111100,20241223,1
34-Weekday-1-2024_5-1111100,20241224,1
34-Weekday-1-2024_5-1111100,20241227,1
34-Weekday-1-2024_5-1111100,20241230,1
34-Weekday-1-2024_5-1111100,20250102,1
34-Weekday-1-2024_5-1111100,20250103,1
34-Weekday-1-2024_5-1111100,20241231,1
35-Weekday-1-2024_4-1111100,20241202,1
35-Weekday-1-2024_4-1111100,20241203,1
35-Weekday-1-2024_4-1111100,20241204,1
35-Weekday-1-2024_4-1111100,20241205,1
35-Weekday-1-2024_4-1111100,20241206,1
35-Weekday-1-2024_4-1111100,20241209,1
35-Weekday-1-2024_4-1111100,20241210,1
35-Weekday-1-2024_4-1111100,20241211,1
35-Weekday-1-2024_4-1111100,20241212,1
35-Weekday-1-2024_4-1111100,20241213,1
35-Weekday-1-2024_4-1111100,20241216,1
35-Weekday-1-2024_4-1111100,20241217,1
35-Weekday-1-2024_4-1111100,20241218,1
35-Weekday-1-2024_4-1111100,20241219,1
35-Weekday-1-2024_4-1111100,20241220,1
35-Weekday-1-2024_5-1111100,20241223,1
35-Weekday-1-2024_5-1111100,20241224,1
35-Weekday-1-2024_5-1111100,20241227,1
35-Weekday-1-2024_5-1111100,20241230,1
35-Weekday-1-2024_5-1111100,20250102,1
35-Weekday-1-2024_5-1111100,20250103,1
35-Weekday-1-2024_5-1111100,20241231,1
36-Saturday-2-2024_4-0000010,20241207,1
36-Saturday-2-2024_4-0000010,20241214,1
36-Saturday-2-2024_4-0000010,20241221,1
36-Saturday-2-2024_5-0000010,20241228,1
36-Saturday-2-2024_5-0000010,20250104,1
36-Sunday-3-2024_4-0000001,20241208,1
36-Sunday-3-2024_4-0000001,20241215,1
36-Sunday-3-2024_4-0000001,20241222,1
36-Sunday-3-2024_5-0000001,20241229,1
36-Sunday-3-2024_5-0000001,20250105,1
36-Weekday-2-2024_4-1111100,20241202,1
36-Weekday-2-2024_4-1111100,20241203,1
36-Weekday-2-2024_4-1111100,20241204,1
36-Weekday-2-2024_4-1111100,20241205,1
36-Weekday-2-2024_4-1111100,20241206,1
36-Weekday-2-2024_4-1111100,20241209,1
36-Weekday-2-2024_4-1111100,20241210,1
36-Weekday-2-2024_4-1111100,20241211,1
36-Weekday-2-2024_4-1111100,20241212,1
36-Weekday-2-2024_4-1111100,20241213,1
36-Weekday-2-2024_4-1111100,20241216,1
36-Weekday-2-2024_4-1111100,20241217,1
36-Weekday-2-2024_4-1111100,20241218,1
36-Weekday-2-2024_4-1111100,20241219,1
36-Weekday-2-2024_4-1111100,20241220,1
36-Weekday-2-2024_5-1111100,20241223,1
36-Weekday-2-2024_5-1111100,20241224,1
36-Weekday-2-2024_5-1111100,20241227,1
36-Weekday-2-2024_5-1111100,20241230,1
36-Weekday-2-2024_5-1111100,20250102,1
36-Weekday-2-2024_5-1111100,20250103,1
36-Weekday-2-2024_5-1111100,20241231,1
3-Saturday-1-2024_4-0000010,20241207,1
3-Saturday-1-2024_4-0000010,20241214,1
3-Saturday-1-2024_4-0000010,20241221,1
3-Saturday-1-2024_5-0000010,20241228,1
3-Saturday-1-2024_5-0000010,20250104,1
3-Sunday-1-2024_4-0000001,20241208,1
3-Sunday-1-2024_4-0000001,20241215,1
3-Sunday-1-2024_4-0000001,20241222,1
3-Sunday-1-2024_5-0000001,20241229,1
3-Sunday-1-2024_5-0000001,20250105,1
3-Weekday-1-2024_4-1111100,20241202,1
3-Weekday-1-2024_4-1111100,20241203,1
3-Weekday-1-2024_4-1111100,20241204,1
3-Weekday-1-2024_4-1111100,20241205,1
3-Weekday-1-2024_4-1111100,20241206,1
3-Weekday-1-2024_4-1111100,20241209,1
3-Weekday-1-2024_4-1111100,20241210,1
3-Weekday-1-2024_4-1111100,20241211,1
3-Weekday-1-2024_4-1111100,20241212,1
3-Weekday-1-2024_4-1111100,20241213,1
3-Weekday-1-2024_4-1111100,20241216,1
3-Weekday-1-2024_4-1111100,20241217,1
3-Weekday-1-2024_4-1111100,20241218,1
3-Weekday-1-2024_4-1111100,20241219,1
3-Weekday-1-2024_4-1111100,20241220,1
3-Weekday-1-2024_5-1111100,20241223,1
3-Weekday-1-2024_5-1111100,20241224,1
3-Weekday-1-2024_5-1111100,20241227,1
3-Weekday-1-2024_5-1111100,20241230,1
3-Weekday-1-2024_5-1111100,20250102,1
3-Weekday-1-2024_5-1111100,20250103,1
3-Weekday-1-2024_5-1111100,20241231,1
4-Saturday-1-2024_4-0000010,20241207,1
4-Saturday-1-2024_4-0000010,20241214,1
4-Saturday-1-2024_4-0000010,20241221,1
4-Saturday-1-2024_5-0000010,20241228,1
4-Saturday-1-2024_5-0000010,20250104,1
4-Sunday-1-2024_4-0000001,20241208,1
4-Sunday-1-2024_4-0000001,20241215,1
4-Sunday-1-2024_4-0000001,20241222,1
4-Sunday-1-2024_5-0000001,20241229,1
4-Sunday-1-2024_5-0000001,20250105,1
4-Weekday-1-2024_4-1111100,20241202,1
4-Weekday-1-2024_4-1111100,20241203,1
4-Weekday-1-2024_4-1111100,20241204,1
4-Weekday-1-2024_4-1111100,20241205,1
4-Weekday-1-2024_4-1111100,20241206,1
4-Weekday-1-2024_4-1111100,20241209,1
4-Weekday-1-2024_4-1111100,20241210,1
4-Weekday-1-2024_4-1111100,20241211,1
4-Weekday-1-2024_4-1111100,20241212,1
4-Weekday-1-2024_4-1111100,20241213,1
4-Weekday-1-2024_4-1111100,20241216,1
4-Weekday-1-2024_4-1111100,20241217,1
4-Weekday-1-2024_4-1111100,20241218,1
4-Weekday-1-2024_4-1111100,20241219,1
4-Weekday-1-2024_4-1111100,20241220,1
4-Weekday-1-2024_5-1111100,20241223,1
4-Weekday-1-2024_5-1111100,20241224,1
4-Weekday-1-2024_5-1111100,20241227,1
4-Weekday-1-2024_5-1111100,20241230,1
4-Weekday-1-2024_5-1111100,20250102,1
4-Weekday-1-2024_5-1111100,20250103,1
4-Weekday-1-2024_5-1111100,20241231,1
50-Holiday1-3-2024_5-0000001,20250101,1
50-Holiday2-1-2024_5-0000001,20241225,1
50-Holiday3-1-2024_5-0000001,20241226,1
50-Saturday-1-2024_4-0000010,20241207,1
50-Saturday-1-2024_4-0000010,20241214,1
50-Saturday-1-2024_4-0000010,20241221,1
50-Saturday-1-2024_5-0000010,20241228,1
50-Saturday-1-2024_5-0000010,20250104,1
50-Sunday-1-2024_4-0000001,20241208,1
50-Sunday-1-2024_4-0000001,20241215,1
50-Sunday-1-2024_4-0000001,20241222,1
50-Sunday-1-2024_5-0000001,20241229,1
50-Sunday-1-2024_5-0000001,20250105,1
50-Weekday-1-2024_4-1111100,20241202,1
50-Weekday-1-2024_4-1111100,20241203,1
50-Weekday-1-2024_4-1111100,20241204,1
50-Weekday-1-2024_4-1111100,20241205,1
50-Weekday-1-2024_4-1111100,20241206,1
50-Weekday-1-2024_4-1111100,20241209,1
50-Weekday-1-2024_4-1111100,20241210,1
50-Weekday-1-2024_4-1111100,20241211,1
50-Weekday-1-2024_4-1111100,20241212,1
50-Weekday-1-2024_4-1111100,20241213,1
50-Weekday-1-2024_4-1111100,20241216,1
50-Weekday-1-2024_4-1111100,20241217,1
50-Weekday-1-2024_4-1111100,20241218,1
50-Weekday-1-2024_4-1111100,20241219,1
50-Weekday-1-2024_4-1111100,20241220,1
50-Weekday-1-2024_5-1111100,20241223,1
50-Weekday-1-2024_5-1111100,20241224,1
50-Weekday-1-2024_5-1111100,20241227,1
50-Weekday-1-2024_5-1111100,20241230,1
50-Weekday-1-2024_5-1111100,20250102,1
50-Weekday-1-2024_5-1111100,20250103,1
50-Weekday-1-2024_5-1111100,20241231,1
51-Holiday1-4-2024_5-0000001,20250101,1
51-Holiday2-1-2024_5-0000001,20241225,1
51-Holiday3-1-2024_5-0000001,20241226,1
51-Saturday-2-2024_4-0000010,20241207,1
51-Saturday-2-2024_4-0000010,20241214,1
51-Saturday-2-2024_4-0000010,20241221,1
51-Saturday-2-2024_5-0000010,20241228,1
51-Saturday-2-2024_5-0000010,20250104,1
51-Sunday-3-2024_4-0000001,20241208,1
51-Sunday-3-2024_4-0000001,20241215,1
51-Sunday-3-2024_4-0000001,20241222,1
51-Sunday-3-2024_5-0000001,20241229,1
51-Sunday-3-2024_5-0000001,20250105,1
51-Weekday-1-2024_4-1111100,20241202,1
51-Weekday-1-2024_4-1111100,20241203,1
51-Weekday-1-2024_4-1111100,20241204,1
51-Weekday-1-2024_4-1111100,20241205,1
51-Weekday-1-2024_4-1111100,20241206,1
51-Weekday-1-2024_4-1111100,20241209,1
51-Weekday-1-2024_4-1111100,20241210,1
51-Weekday-1-2024_4-1111100,20241211,1
51-Weekday-1-2024_4-1111100,20241212,1
51-Weekday-1-2024_4-1111100,20241213,1
51-Weekday-1-2024_4-1111100,20241216,1
51-Weekday-1-2024_4-1111100,20241217,1
51-Weekday-1-2024_4-1111100,20241218,1
51-Weekday-1-2024_4-1111100,20241219,1
51-Weekday-1-2024_4-1111100,20241220,1
51-Weekday-1-2024_5-1111100,20241223,1
51-Weekday-1-2024_5-1111100,20241224,1
51-Weekday-1-2024_5-1111100,20241227,1
51-Weekday-1-2024_5-1111100,20241230,1
51-Weekday-1-2024_5-1111100,20250102,1
51-Weekday-1-2024_5-1111100,20250103,1
51-Weekday-2-2024_5-1111100,20241231,1
53-Holiday1-4-2024_5-0000001,20250101,1
53-Holiday2-1-2024_5-0000001,20241225,1
53-Holiday3-1-2024_5-0000001,20241226,1
53-Saturday-1-2024_4-0000010,20241207,1
53-Saturday-1-2024_4-0000010,20241214,1
53-Saturday-1-2024_4-0000010,20241221,1
53-Saturday-1-2024_5-0000010,20241228,1
53-Saturday-1-2024_5-0000010,20250104,1
53-Sunday-2-2024_4-0000001,20241208,1
53-Sunday-2-2024_4-0000001,20241215,1
53-Sunday-2-2024_4-0000001,20241222,1
53-Sunday-2-2024_5-0000001,20241229,1
53-Sunday-2-2024_5-0000001,20250105,1
53-Weekday-2-2024_4-1111100,20241202,1
53-Weekday-2-2024_4-1111100,20241203,1
53-Weekday-2-2024_4-1111100,20241204,1
53-Weekday-2-2024_4-1111100,20241205,1
53-Weekday-2-2024_4-1111100,20241206,1
53-Weekday-2-2024_4-1111100,20241209,1
53-Weekday-2-2024_4-1111100,20241210,1
53-Weekday-2-2024_4-1111100,20241211,1
53-Weekday-2-2024_4-1111100,20241212,1
53-Weekday-2-2024_4-1111100,20241213,1
53-Weekday-2-2024_4-1111100,20241216,1
53-Weekday-2-2024_4-1111100,20241217,1
53-Weekday-2-2024_4-1111100,20241218,1
53-Weekday-2-2024_4-1111100,20241219,1
53-Weekday-2-2024_4-1111100,20241220,1
53-Weekday-2-2024_5-1111100,20241223,1
53-Weekday-2-2024_5-1111100,20241224,1
53-Weekday-2-2024_5-1111100,20241227,1
53-Weekday-2-2024_5-1111100,20241230,1
53-Weekday-2-2024_5-1111100,20250102,1
53-Weekday-2-2024_5-1111100,20250103,1
53-Weekday-3-2024_5-1111100,20241231,1
55-Holiday1-3-2024_5-1111111,20250101,1
55-Holiday3-1-2024_5-1111111,20241226,1
55-Saturday-2-2024_4-0000010,20241207,1
55-Saturday-2-2024_4-0000010,20241214,1
55-Saturday-2-2024_4-0000010,20241221,1
55-Saturday-2-2024_5-0000010,20241228,1
55-Saturday-2-2024_5-0000010,20250104,1
55-Sunday-2-2024_4-0000001,20241208,1
55-Sunday-2-2024_4-0000001,20241215,1
55-Sunday-2-2024_4-0000001,20241222,1
55-Sunday-2-2024_5-0000001,20241229,1
55-Sunday-2-2024_5-0000001,20250105,1
55-Weekday-2-2024_4-1111100,20241202,1
55-Weekday-2-2024_4-1111100,20241203,1
55-Weekday-2-2024_4-1111100,20241204,1
55-Weekday-2-2024_4-1111100,20241205,1
55-Weekday-2-2024_4-1111100,20241206,1
55-Weekday-2-2024_4-1111100,20241209,1
55-Weekday-2-2024_4-1111100,20241210,1
55-Weekday-2-2024_4-1111100,20241211,1
55-Weekday-2-2024_4-1111100,20241212,1
55-Weekday-2-2024_4-1111100,20241213,1
55-Weekday-2-2024_4-1111100,20241216,1
55-Weekday-2-2024_4-1111100,20241217,1
55-Weekday-2-2024_4-1111100,20241218,1
55-Weekday-2-2024_4-1111100,20241219,1
55-Weekday-2-2024_4-1111100,20241220,1
55-Weekday-2-2024_5-1111100,20241223,1
55-Weekday-2-2024_5-1111100,20241224,1
55-Weekday-2-2024_5-1111100,20241227,1
55-Weekday-2-2024_5-1111100,20241230,1
55-Weekday-2-2024_5-1111100,20250102,1
55-Weekday-2-2024_5-1111100,20250103,1
55-Weekday-2-2024_5-1111100,20241231,1
56-Holiday1-2-2024_5-1111111,20250101,1
56-Holiday3-1-2024_5-1111111,20241226,1
56-Saturday-2-2024_4-0000010,20241207,1
56-Saturday-2-2024_4-0000010,20241214,1
56-Saturday-2-2024_4-0000010,20241221,1
56-Saturday-2-2024_5-0000010,20241228,1
56-Saturday-2-2024_5-0000010,20250104,1
