route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,10-Holiday1-1-2024_5-0000001,3638395,Conestoga College via Mill,1,366225,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638396,Conestoga College via Mill,1,366224,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638397,Conestoga College via Mill,1,366227,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638398,Conestoga College via Mill,1,366226,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638399,Conestoga College via Mill,1,366228,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638400,Conestoga College via Mill,1,366228,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638401,Conestoga College via Mill,1,366225,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638402,Conestoga College via Mill,1,366225,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638403,Conestoga College via Mill,1,366224,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638404,Conestoga College via Mill,1,366228,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638405,Conestoga College via Mill,1,366227,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638406,Conestoga College via Mill,1,366224,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638407,Conestoga College via Mill,1,366226,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638408,Conestoga College via Mill,1,366226,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638409,Conestoga College via Mill,1,366227,100018,1,1
10,10-Holiday1-1-2024_5-0000001,3638410,Fairway Station via Mill,0,366227,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638411,Fairway Station via Mill,0,366226,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638412,Fairway Station via Mill,0,366228,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638413,Fairway Station via Mill,0,366225,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638414,Fairway Station via Mill,0,366224,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638415,Fairway Station via Mill,0,366227,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638416,Fairway Station via Mill,0,366226,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638417,Fairway Station via Mill,0,366228,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638418,Fairway Station via Mill,0,366225,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638419,Fairway Station via Mill,0,366224,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638420,Fairway Station via Mill,0,366227,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638421,Fairway Station via Mill,0,366226,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638422,Fairway Station via Mill,0,366228,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638423,Fairway Station via Mill,0,366225,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638424,Fairway Station via Mill,0,366224,100007,1,1
10,10-Holiday1-1-2024_5-0000001,3638425,Fairway Station via Mill,0,366227,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687040,Conestoga College via Mill,1,368335,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687041,Conestoga College via Mill,1,368334,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687042,Conestoga College via Mill,1,368337,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687043,Conestoga College via Mill,1,368336,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687044,Conestoga College via Mill,1,368338,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687045,Conestoga College via Mill,1,368338,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687046,Conestoga College via Mill,1,368335,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687047,Conestoga College via Mill,1,368335,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687048,Conestoga College via Mill,1,368334,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687049,Conestoga College via Mill,1,368338,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687050,Conestoga College via Mill,1,368337,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687051,Conestoga College via Mill,1,368334,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687052,Conestoga College via Mill,1,368336,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687053,Conestoga College via Mill,1,368336,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687054,Conestoga College via Mill,1,368337,100018,1,1
10,10-Holiday3-1-2024_5-0000001,3687055,Fairway Station via Mill,0,368337,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687056,Fairway Station via Mill,0,368336,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687057,Fairway Station via Mill,0,368338,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687058,Fairway Station via Mill,0,368335,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687059,Fairway Station via Mill,0,368334,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687060,Fairway Station via Mill,0,368337,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687061,Fairway Station via Mill,0,368336,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687062,Fairway Station via Mill,0,368338,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687063,Fairway Station via Mill,0,368335,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687064,Fairway Station via Mill,0,368334,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687065,Fairway Station via Mill,0,368337,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687066,Fairway Station via Mill,0,368336,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687067,Fairway Station via Mill,0,368338,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687068,Fairway Station via Mill,0,368335,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687069,Fairway Station via Mill,0,368334,100007,1,1
10,10-Holiday3-1-2024_5-0000001,3687070,Fairway Station via Mill,0,368337,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590805,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590806,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590807,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590808,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590809,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590810,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590811,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590812,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590813,Conestoga College via Mill,1,362253,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590814,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590815,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590816,Conestoga College via Mill,1,362253,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590817,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590818,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590819,Conestoga College via Mill,1,362253,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590820,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590821,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590822,Conestoga College via Mill,1,362253,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590823,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590824,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590825,Conestoga College via Mill,1,362253,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590826,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590827,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590828,Conestoga College via Mill,1,362253,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590829,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590830,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590831,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590832,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590833,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590834,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590835,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590836,Conestoga College via Mill,1,362181,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590837,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_4-0000010,3590838,Fairway Station via Mill,0,362223,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590839,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590840,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590841,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590842,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590843,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590844,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590845,Fairway Station via Mill,0,362253,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590846,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590847,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590848,Fairway Station via Mill,0,362253,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590849,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590850,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590851,Fairway Station via Mill,0,362253,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590852,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590853,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590854,Fairway Station via Mill,0,362253,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590855,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590856,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590857,Fairway Station via Mill,0,362253,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590858,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590859,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590860,Fairway Station via Mill,0,362253,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590861,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590862,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590863,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590864,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590865,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590866,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590867,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590868,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590869,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590870,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590871,Fairway Station via Mill,0,362181,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590872,Fairway Station via Mill,0,362182,100007,1,1
10,10-Saturday-1-2024_4-0000010,3590873,Conestoga College via Mill,1,362182,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649895,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649896,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649897,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649898,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649899,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649900,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649901,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649902,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649903,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649904,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649905,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649906,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649907,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649908,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649909,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649910,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649911,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649912,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649913,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649914,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649915,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649916,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649917,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649918,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649919,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649920,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649921,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649922,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649923,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649924,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649925,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649926,Conestoga College via Mill,1,367100,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649927,Conestoga College via Mill,1,367101,100018,1,1
10,10-Saturday-1-2024_5-0000010,3649928,Fairway Station via Mill,0,367141,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649929,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649930,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649931,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649932,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649933,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649934,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649935,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649936,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649937,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649938,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649939,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649940,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649941,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649942,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649943,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649944,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649945,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649946,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649947,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649948,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649949,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649950,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649951,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649952,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649953,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649954,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649955,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649956,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649957,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649958,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649959,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649960,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649961,Fairway Station via Mill,0,367100,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649962,Fairway Station via Mill,0,367101,100007,1,1
10,10-Saturday-1-2024_5-0000010,3649963,Conestoga College via Mill,1,367101,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594735,Conestoga College via Mill,1,366046,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594736,Conestoga College via Mill,1,366002,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594737,Conestoga College via Mill,1,366003,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594738,Conestoga College via Mill,1,366004,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594739,Conestoga College via Mill,1,366005,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594740,Conestoga College via Mill,1,366046,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594741,Conestoga College via Mill,1,366046,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594742,Conestoga College via Mill,1,366005,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594743,Conestoga College via Mill,1,366004,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594744,Conestoga College via Mill,1,366003,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594745,Conestoga College via Mill,1,366002,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594746,Conestoga College via Mill,1,366046,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594747,Conestoga College via Mill,1,366002,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594748,Conestoga College via Mill,1,366002,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594749,Conestoga College via Mill,1,366005,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594750,Conestoga College via Mill,1,366003,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594751,Conestoga College via Mill,1,366046,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594752,Conestoga College via Mill,1,366004,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594753,Conestoga College via Mill,1,366002,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594754,Conestoga College via Mill,1,366005,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594755,Conestoga College via Mill,1,366003,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594756,Conestoga College via Mill,1,366046,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594757,Conestoga College via Mill,1,366004,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594758,Conestoga College via Mill,1,366003,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594759,Conestoga College via Mill,1,366005,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594760,Conestoga College via Mill,1,366004,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594761,Conestoga College via Mill,1,366004,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594762,Conestoga College via Mill,1,366003,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594763,Conestoga College via Mill,1,366005,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594764,Conestoga College via Mill,1,366002,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594765,Conestoga College via Mill,1,366004,100018,1,1
10,10-Sunday-1-2024_4-0000001,3594766,Fairway Station via Mill,0,366046,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594767,Fairway Station via Mill,0,366004,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594768,Fairway Station via Mill,0,366002,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594769,Fairway Station via Mill,0,366005,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594770,Fairway Station via Mill,0,366003,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594771,Fairway Station via Mill,0,366046,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594772,Fairway Station via Mill,0,366004,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594773,Fairway Station via Mill,0,366002,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594774,Fairway Station via Mill,0,366005,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594775,Fairway Station via Mill,0,366003,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594776,Fairway Station via Mill,0,366046,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594777,Fairway Station via Mill,0,366004,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594778,Fairway Station via Mill,0,366002,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594779,Fairway Station via Mill,0,366005,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594780,Fairway Station via Mill,0,366003,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594781,Fairway Station via Mill,0,366046,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594782,Fairway Station via Mill,0,366004,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594783,Fairway Station via Mill,0,366002,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594784,Fairway Station via Mill,0,366005,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594785,Fairway Station via Mill,0,366003,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594786,Fairway Station via Mill,0,366046,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594787,Fairway Station via Mill,0,366004,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594788,Fairway Station via Mill,0,366002,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594789,Fairway Station via Mill,0,366005,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594790,Fairway Station via Mill,0,366003,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594791,Fairway Station via Mill,0,366046,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594792,Fairway Station via Mill,0,366004,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594793,Fairway Station via Mill,0,366002,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594794,Fairway Station via Mill,0,366005,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594795,Fairway Station via Mill,0,366003,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594796,Fairway Station via Mill,0,366046,100007,1,1
10,10-Sunday-1-2024_4-0000001,3594797,Fairway Station via Mill,0,366003,100007,1,1
10,10-Sunday-1-2024_5-0000001,3645981,Conestoga College via Mill,1,366838,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645982,Conestoga College via Mill,1,366794,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645983,Conestoga College via Mill,1,366795,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645984,Conestoga College via Mill,1,366796,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645985,Conestoga College via Mill,1,366797,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645986,Conestoga College via Mill,1,366838,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645987,Conestoga College via Mill,1,366838,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645988,Conestoga College via Mill,1,366797,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645989,Conestoga College via Mill,1,366796,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645990,Conestoga College via Mill,1,366795,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645991,Conestoga College via Mill,1,366794,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645992,Conestoga College via Mill,1,366838,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645993,Conestoga College via Mill,1,366794,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645994,Conestoga College via Mill,1,366794,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645995,Conestoga College via Mill,1,366797,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645996,Conestoga College via Mill,1,366795,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645997,Conestoga College via Mill,1,366838,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645998,Conestoga College via Mill,1,366796,100018,1,1
10,10-Sunday-1-2024_5-0000001,3645999,Conestoga College via Mill,1,366794,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646000,Conestoga College via Mill,1,366797,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646001,Conestoga College via Mill,1,366795,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646002,Conestoga College via Mill,1,366838,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646003,Conestoga College via Mill,1,366796,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646004,Conestoga College via Mill,1,366795,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646005,Conestoga College via Mill,1,366797,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646006,Conestoga College via Mill,1,366796,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646007,Conestoga College via Mill,1,366796,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646008,Conestoga College via Mill,1,366795,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646009,Conestoga College via Mill,1,366797,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646010,Conestoga College via Mill,1,366794,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646011,Conestoga College via Mill,1,366796,100018,1,1
10,10-Sunday-1-2024_5-0000001,3646012,Fairway Station via Mill,0,366838,100007,1,1
